user_1,user_2,relationship,closeness
735,596,acquaintance,0.38600405704021600
596,961,acquaintance,0.40975146040866500
961,596,acquaintance,0.40975146040866500
596,830,client,0.4686344847447330
830,596,acquaintance,0.4686344847447330
596,463,father,0.9
463,596,child,0.9
596,261,partner,0.16857082222290400
261,596,acquaintance,0.16857082222290400
596,162,client,0.3359936918627150
162,596,partner,0.3359936918627150
596,578,friend,0.5409039671125320
578,596,friend,0.5409039671125320
596,366,partner,0.44752456178948200
366,596,neighbor,0.44752456178948200
596,355,child,0.9
355,596,parent,0.9
596,965,father,0.9
965,596,child,0.9
596,854,neighbor,0.06077504550789850
854,596,neighbor,0.06077504550789850
596,68,client,0.3140655090241230
68,596,neighbor,0.3140655090241230
596,921,child,0.9
921,596,parent,0.9
597,749,child,0.9
749,597,parent,0.9
597,550,child,0.9
550,597,parent,0.9
597,369,child,0.9
369,597,parent,0.9
597,843,friend,0.6971289605281060
843,597,friend,0.6971289605281060
597,254,friend,0.8186144881911060
254,597,friend,0.8186144881911060
597,298,friend,0.9651111495756810
298,597,friend,0.9651111495756810
597,194,friend,0.921617542892192
194,597,friend,0.921617542892192
597,699,child,0.9
699,597,parent,0.9
597,257,friend,0.7728805183068680
257,597,friend,0.7728805183068680
597,477,child,0.9
477,597,parent,0.9
597,933,child,0.9
933,597,parent,0.9
597,608,child,0.9
608,597,parent,0.9
598,213,partner,0.06527649452856930
213,598,acquaintance,0.06527649452856930
598,148,child,0.9
148,598,parent,0.9
598,9,client,0.12566973019962700
9,598,client,0.12566973019962700
598,579,client,0.4651830941163120
579,598,client,0.4651830941163120
598,996,child,0.9
996,598,parent,0.9
598,166,partner,0.4116464493145030
166,598,acquaintance,0.4116464493145030
598,328,child,0.9
328,598,parent,0.9
598,51,child,0.9
51,598,parent,0.9
598,878,child,0.9
878,598,parent,0.9
598,787,child,0.9
787,598,parent,0.9
598,210,friend,0.7247499990199490
210,598,friend,0.7247499990199490
598,79,partner,0.3259419565974790
79,598,acquaintance,0.3259419565974790
598,925,partner,0.030044261238248000
925,598,acquaintance,0.030044261238248000
598,955,child,0.9
955,598,parent,0.9
598,941,child,0.9
941,598,parent,0.9
599,999,acquaintance,0.16434983149921200
999,599,partner,0.16434983149921200
599,58,mother,0.9
58,599,child,0.9
599,943,mother,0.9
943,599,child,0.9
599,534,mother,0.9
534,599,child,0.9
599,195,mother,0.9
195,599,child,0.9
599,455,mother,0.9
455,599,child,0.9
599,912,partner,0.4409636321718080
912,599,client,0.4409636321718080
599,204,mother,0.9
204,599,child,0.9
599,124,friend,0.6807533517815290
124,599,friend,0.6807533517815290
600,992,friend,0.7266243335531470
992,600,friend,0.7266243335531470
600,962,friend,0.9511144761854150
962,600,friend,0.9511144761854150
600,213,friend,0.8026870327425140
213,600,friend,0.8026870327425140
600,386,friend,0.7117993212532350
386,600,friend,0.7117993212532350
600,74,colleague,0.6
74,600,colleague,0.6
600,791,friend,0.7168100305832530
791,600,friend,0.7168100305832530
600,895,friend,0.9751633419697640
895,600,friend,0.9751633419697640
600,917,friend,0.8552986607676510
917,600,friend,0.8552986607676510
600,991,colleague,0.6
991,600,colleague,0.6
600,439,client,0.2816726110981720
439,600,partner,0.2816726110981720
600,249,friend,0.9783208812343940
249,600,friend,0.9783208812343940
600,116,friend,0.7691713381625530
116,600,friend,0.7691713381625530
600,438,friend,0.8057259761437970
438,600,friend,0.8057259761437970
600,227,neighbor,0.26860583716885100
227,600,acquaintance,0.26860583716885100
600,645,partner,0.10437413295383300
645,600,partner,0.10437413295383300
601,459,friend,0.5735629256465230
459,601,friend,0.5735629256465230
601,810,child,0.9
810,601,parent,0.9
601,88,partner,0.2450602839818730
88,601,neighbor,0.2450602839818730
601,261,child,0.9
261,601,parent,0.9
601,290,child,0.9
290,601,parent,0.9
602,330,friend,0.7706759800812150
330,602,friend,0.7706759800812150
602,387,acquaintance,0.10198468275794500
387,602,acquaintance,0.10198468275794500
602,5,friend,0.9598644705353240
5,602,friend,0.9598644705353240
602,892,partner,0.29068770951910800
892,602,acquaintance,0.29068770951910800
602,582,friend,0.5580411118884790
582,602,friend,0.5580411118884790
602,858,neighbor,0.03722279132358240
858,602,partner,0.03722279132358240
602,116,friend,0.9379558949209550
116,602,friend,0.9379558949209550
602,642,friend,0.8825943543922080
642,602,friend,0.8825943543922080
602,191,friend,0.9448318298838280
191,602,friend,0.9448318298838280
602,199,friend,0.918330133958515
199,602,friend,0.918330133958515
602,186,acquaintance,0.06566737104195350
186,602,neighbor,0.06566737104195350
602,55,acquaintance,0.18711842391459000
55,602,partner,0.18711842391459000
602,843,friend,0.8650052555050420
843,602,friend,0.8650052555050420
603,355,friend,0.7367009762489780
355,603,friend,0.7367009762489780
603,326,friend,0.5377531457087040
326,603,friend,0.5377531457087040
603,337,friend,0.6962777754204540
337,603,friend,0.6962777754204540
603,295,mother,0.9
295,603,child,0.9
603,110,acquaintance,0.3209975759061030
110,603,acquaintance,0.3209975759061030
603,771,partner,0.28772320956242300
771,603,acquaintance,0.28772320956242300
603,859,mother,0.9
859,603,child,0.9
603,981,neighbor,0.315632169774023
981,603,partner,0.315632169774023
604,379,client,0.34790909549536800
379,604,acquaintance,0.34790909549536800
604,82,friend,0.5551319921392420
82,604,friend,0.5551319921392420
604,654,child,0.9
654,604,parent,0.9
604,92,child,0.9
92,604,parent,0.9
604,419,friend,0.8074578933924980
419,604,friend,0.8074578933924980
604,443,partner,0.40569207121607400
443,604,client,0.40569207121607400
604,610,child,0.9
610,604,parent,0.9
604,340,neighbor,0.40173528933231400
340,604,partner,0.40173528933231400
605,444,client,0.05398948023076460
444,605,acquaintance,0.05398948023076460
605,873,child,0.9
873,605,parent,0.9
605,681,child,0.9
681,605,parent,0.9
605,690,child,0.9
690,605,parent,0.9
605,874,child,0.9
874,605,parent,0.9
605,676,partner,0.10571318871829100
676,605,partner,0.10571318871829100
605,105,friend,0.7621158781429770
105,605,friend,0.7621158781429770
605,722,child,0.9
722,605,parent,0.9
605,315,child,0.9
315,605,parent,0.9
605,847,acquaintance,0.18077092813785400
847,605,neighbor,0.18077092813785400
605,292,client,0.2835209718067270
292,605,client,0.2835209718067270
605,809,acquaintance,0.4873923055360580
809,605,acquaintance,0.4873923055360580
605,84,neighbor,0.12522958964925900
84,605,client,0.12522958964925900
605,339,neighbor,0.20959438398466500
339,605,client,0.20959438398466500
605,177,colleague,0.6
177,605,colleague,0.6
605,268,child,0.9
268,605,parent,0.9
606,385,child,0.9
385,606,parent,0.9
606,443,friend,0.7044570836188010
443,606,friend,0.7044570836188010
606,266,child,0.9
266,606,parent,0.9
606,550,friend,0.5242186363686700
550,606,friend,0.5242186363686700
606,150,child,0.9
150,606,parent,0.9
606,130,friend,0.8030926413420670
130,606,friend,0.8030926413420670
606,344,child,0.9
344,606,parent,0.9
606,138,friend,0.9586710393415260
138,606,friend,0.9586710393415260
606,683,friend,0.8237821539707920
683,606,friend,0.8237821539707920
606,913,child,0.9
913,606,parent,0.9
606,246,friend,0.961234427067496
246,606,friend,0.961234427067496
606,336,friend,0.5545754098591740
336,606,friend,0.5545754098591740
606,262,child,0.9
262,606,parent,0.9
606,857,friend,0.6199178515509550
857,606,friend,0.6199178515509550
606,414,child,0.9
414,606,parent,0.9
606,897,friend,0.6921771086768470
897,606,friend,0.6921771086768470
606,124,friend,0.8295099698496590
124,606,friend,0.8295099698496590
606,757,client,0.43793550146875200
757,606,partner,0.43793550146875200
606,799,friend,0.6676015733847960
799,606,friend,0.6676015733847960
606,496,friend,0.5692519244316850
496,606,friend,0.5692519244316850
607,240,child,0.9
240,607,parent,0.9
607,901,friend,0.5967981675411350
901,607,friend,0.5967981675411350
607,466,child,0.9
466,607,parent,0.9
607,310,child,0.9
310,607,parent,0.9
607,15,client,0.38493431083613000
15,607,neighbor,0.38493431083613000
607,57,friend,0.9013817488988110
57,607,friend,0.9013817488988110
607,673,friend,0.5471006306151610
673,607,friend,0.5471006306151610
607,85,child,0.9
85,607,parent,0.9
607,309,child,0.9
309,607,parent,0.9
607,498,child,0.9
498,607,parent,0.9
607,495,child,0.9
495,607,parent,0.9
607,3,colleague,0.6
3,607,colleague,0.6
607,890,friend,0.5556864649765030
890,607,friend,0.5556864649765030
607,843,acquaintance,0.08526082324452090
843,607,acquaintance,0.08526082324452090
607,260,child,0.9
260,607,parent,0.9
607,659,friend,0.6147997334033180
659,607,friend,0.6147997334033180
607,349,child,0.9
349,607,parent,0.9
607,207,friend,0.8647387117671150
207,607,friend,0.8647387117671150
607,448,child,0.9
448,607,parent,0.9
607,391,child,0.9
391,607,parent,0.9
608,706,friend,0.5730825812489260
706,608,friend,0.5730825812489260
608,342,friend,0.8914747821561180
342,608,friend,0.8914747821561180
608,238,father,0.9
238,608,child,0.9
608,96,friend,0.684608227466486
96,608,friend,0.684608227466486
608,783,client,0.2984565879805860
783,608,partner,0.2984565879805860
608,631,partner,0.2776435507189660
631,608,neighbor,0.2776435507189660
608,153,friend,0.5055166784859320
153,608,friend,0.5055166784859320
608,846,partner,0.21362100950170500
846,608,acquaintance,0.21362100950170500
608,62,client,0.3371967478442280
62,608,acquaintance,0.3371967478442280
608,994,acquaintance,0.410684111979801
994,608,acquaintance,0.410684111979801
608,20,friend,0.5714037825965340
20,608,friend,0.5714037825965340
608,439,father,0.9
439,608,child,0.9
608,903,father,0.9
903,608,child,0.9
608,434,father,0.9
434,608,child,0.9
608,212,friend,0.7047421142452440
212,608,friend,0.7047421142452440
608,199,client,0.37598856492367400
199,608,partner,0.37598856492367400
609,902,child,0.9
902,609,parent,0.9
609,230,friend,0.9737193109781090
230,609,friend,0.9737193109781090
609,441,child,0.9
441,609,parent,0.9
609,562,partner,0.18084797742699500
562,609,neighbor,0.18084797742699500
609,618,child,0.9
618,609,parent,0.9
609,462,child,0.9
462,609,parent,0.9
610,780,father,0.9
780,610,child,0.9
610,403,friend,0.555269411883131
403,610,friend,0.555269411883131
610,953,colleague,0.6
953,610,colleague,0.6
610,641,father,0.9
641,610,child,0.9
610,766,friend,0.5437959860203450
766,610,friend,0.5437959860203450
610,644,neighbor,0.021752861111897500
644,610,partner,0.021752861111897500
610,713,father,0.9
713,610,child,0.9
610,463,father,0.9
463,610,child,0.9
611,82,client,0.1561009018764250
82,611,acquaintance,0.1561009018764250
611,489,partner,0.09293401799502700
489,611,client,0.09293401799502700
611,475,partner,0.27117489099297400
475,611,neighbor,0.27117489099297400
611,551,child,0.9
551,611,parent,0.9
611,20,child,0.9
20,611,parent,0.9
611,644,child,0.9
644,611,parent,0.9
611,92,child,0.9
92,611,parent,0.9
611,689,acquaintance,0.4048709557926880
689,611,acquaintance,0.4048709557926880
611,241,child,0.9
241,611,parent,0.9
611,88,neighbor,0.3498566284677310
88,611,neighbor,0.3498566284677310
612,490,father,0.9
490,612,child,0.9
612,260,friend,0.725186496023704
260,612,friend,0.725186496023704
612,237,acquaintance,0.4015566800562850
237,612,acquaintance,0.4015566800562850
612,307,neighbor,0.4493305548332540
307,612,client,0.4493305548332540
612,461,friend,0.8852651206252770
461,612,friend,0.8852651206252770
612,308,father,0.9
308,612,child,0.9
612,743,father,0.9
743,612,child,0.9
612,379,father,0.9
379,612,child,0.9
612,477,partner,0.3819485182480950
477,612,neighbor,0.3819485182480950
612,874,friend,0.9244915476487100
874,612,friend,0.9244915476487100
613,292,mother,0.9
292,613,child,0.9
613,99,friend,0.5207217809771690
99,613,friend,0.5207217809771690
613,451,friend,0.6303713707077950
451,613,friend,0.6303713707077950
613,354,neighbor,0.24918058854667100
354,613,acquaintance,0.24918058854667100
614,696,client,0.49593554643699100
696,614,acquaintance,0.49593554643699100
615,918,mother,0.9
918,615,child,0.9
615,871,mother,0.9
871,615,child,0.9
615,538,mother,0.9
538,615,child,0.9
615,932,friend,0.5814679002866130
932,615,friend,0.5814679002866130
615,924,colleague,0.6
924,615,colleague,0.6
615,183,friend,0.5612506238646140
183,615,friend,0.5612506238646140
615,782,friend,0.6032007581781480
782,615,friend,0.6032007581781480
615,680,mother,0.9
680,615,child,0.9
615,933,neighbor,0.08082352727574020
933,615,acquaintance,0.08082352727574020
615,300,mother,0.9
300,615,child,0.9
615,318,friend,0.7609520002316380
318,615,friend,0.7609520002316380
615,42,friend,0.8517939924179290
42,615,friend,0.8517939924179290
615,25,mother,0.9
25,615,child,0.9
615,129,mother,0.9
129,615,child,0.9
615,975,friend,0.9216575930905700
975,615,friend,0.9216575930905700
615,926,neighbor,0.0009258117983478310
926,615,acquaintance,0.0009258117983478310
615,387,mother,0.9
387,615,child,0.9
615,909,neighbor,0.46959339133547100
909,615,neighbor,0.46959339133547100
615,427,friend,0.7440531188527970
427,615,friend,0.7440531188527970
615,779,friend,0.6351859401239620
779,615,friend,0.6351859401239620
616,328,acquaintance,0.03187018163036210
328,616,partner,0.03187018163036210
616,59,father,0.9
59,616,child,0.9
616,325,father,0.9
325,616,child,0.9
616,569,father,0.9
569,616,child,0.9
616,380,father,0.9
380,616,child,0.9
616,582,father,0.9
582,616,child,0.9
616,619,friend,0.7019905768044880
619,616,friend,0.7019905768044880
616,994,father,0.9
994,616,child,0.9
616,995,friend,0.903791172046372
995,616,friend,0.903791172046372
616,289,colleague,0.6
289,616,colleague,0.6
616,1,father,0.9
1,616,child,0.9
616,808,father,0.9
808,616,child,0.9
616,672,father,0.9
672,616,child,0.9
616,465,colleague,0.6
465,616,colleague,0.6
616,820,colleague,0.6
820,616,colleague,0.6
616,206,father,0.9
206,616,child,0.9
616,966,neighbor,0.3307756159999140
966,616,neighbor,0.3307756159999140
616,606,father,0.9
606,616,child,0.9
616,76,father,0.9
76,616,child,0.9
617,525,friend,0.5400216502224690
525,617,friend,0.5400216502224690
617,455,mother,0.9
455,617,child,0.9
617,350,partner,0.1023779906254230
350,617,client,0.1023779906254230
617,913,friend,0.6365240097095720
913,617,friend,0.6365240097095720
617,353,mother,0.9
353,617,child,0.9
617,120,partner,0.07345026812714810
120,617,client,0.07345026812714810
617,459,friend,0.9484214830891970
459,617,friend,0.9484214830891970
617,193,friend,0.7721386143854130
193,617,friend,0.7721386143854130
617,133,friend,0.9264950573209380
133,617,friend,0.9264950573209380
617,161,friend,0.7284163379771870
161,617,friend,0.7284163379771870
617,806,neighbor,0.1720124274930530
806,617,partner,0.1720124274930530
617,152,colleague,0.6
152,617,colleague,0.6
617,297,friend,0.8424311072403520
297,617,friend,0.8424311072403520
617,310,friend,0.8712712401932250
310,617,friend,0.8712712401932250
617,491,colleague,0.6
491,617,colleague,0.6
618,405,client,0.017124413514883300
405,618,partner,0.017124413514883300
618,149,neighbor,0.09360707120851450
149,618,neighbor,0.09360707120851450
619,283,mother,0.9
283,619,child,0.9
619,830,acquaintance,0.47590728347919000
830,619,acquaintance,0.47590728347919000
619,334,mother,0.9
334,619,child,0.9
619,715,partner,0.14105640333702700
715,619,neighbor,0.14105640333702700
619,851,client,0.2973030219831030
851,619,neighbor,0.2973030219831030
619,757,client,0.23519436602801000
757,619,acquaintance,0.23519436602801000
619,835,client,0.10198941529507500
835,619,neighbor,0.10198941529507500
619,217,mother,0.9
217,619,child,0.9
619,451,client,0.15189343104813300
451,619,client,0.15189343104813300
619,591,acquaintance,0.0807528858938365
591,619,neighbor,0.0807528858938365
619,614,partner,0.49962461021284100
614,619,partner,0.49962461021284100
619,740,acquaintance,0.24896123955656500
740,619,client,0.24896123955656500
619,83,client,0.03160392553260340
83,619,neighbor,0.03160392553260340
619,801,partner,0.3582475203861310
801,619,client,0.3582475203861310
620,364,father,0.9
364,620,child,0.9
621,15,client,0.21458057213842600
15,621,acquaintance,0.21458057213842600
621,387,friend,0.6569620075831430
387,621,friend,0.6569620075831430
621,14,neighbor,0.37732815620690600
14,621,neighbor,0.37732815620690600
621,495,child,0.9
495,621,parent,0.9
621,665,neighbor,0.4538029352942830
665,621,acquaintance,0.4538029352942830
621,98,client,0.225907185765653
98,621,acquaintance,0.225907185765653
621,910,child,0.9
910,621,parent,0.9
621,393,acquaintance,0.48757651961958600
393,621,acquaintance,0.48757651961958600
621,890,friend,0.5428490112426040
890,621,friend,0.5428490112426040
621,949,acquaintance,0.1961336480403450
949,621,acquaintance,0.1961336480403450
621,833,friend,0.8010329372828400
833,621,friend,0.8010329372828400
621,765,neighbor,0.20826763049158700
765,621,acquaintance,0.20826763049158700
621,111,friend,0.6676945341189040
111,621,friend,0.6676945341189040
622,900,partner,0.4643831231984930
900,622,acquaintance,0.4643831231984930
622,344,child,0.9
344,622,parent,0.9
622,470,child,0.9
470,622,parent,0.9
622,302,friend,0.8594009018891790
302,622,friend,0.8594009018891790
622,954,child,0.9
954,622,parent,0.9
623,22,child,0.9
22,623,parent,0.9
623,951,child,0.9
951,623,parent,0.9
623,35,friend,0.8030900458919400
35,623,friend,0.8030900458919400
623,871,friend,0.9388047049380830
871,623,friend,0.9388047049380830
623,546,child,0.9
546,623,parent,0.9
623,395,child,0.9
395,623,parent,0.9
623,316,friend,0.9739149413412330
316,623,friend,0.9739149413412330
623,979,friend,0.6583690556215500
979,623,friend,0.6583690556215500
623,906,child,0.9
906,623,parent,0.9
623,432,child,0.9
432,623,parent,0.9
623,692,friend,0.5090581244623840
692,623,friend,0.5090581244623840
623,965,friend,0.8966719827357450
965,623,friend,0.8966719827357450
624,136,friend,0.5843840050598400
136,624,friend,0.5843840050598400
624,72,child,0.9
72,624,parent,0.9
624,812,friend,0.6930498056886850
812,624,friend,0.6930498056886850
624,798,child,0.9
798,624,parent,0.9
624,195,neighbor,0.3807420264862640
195,624,client,0.3807420264862640
624,425,neighbor,0.2337054314337200
425,624,client,0.2337054314337200
624,622,friend,0.5620590147468620
622,624,friend,0.5620590147468620
624,731,friend,0.611605854672294
731,624,friend,0.611605854672294
624,836,child,0.9
836,624,parent,0.9
624,907,partner,0.19503513555065000
907,624,acquaintance,0.19503513555065000
624,346,child,0.9
346,624,parent,0.9
625,145,mother,0.9
145,625,child,0.9
625,333,friend,0.8114433896577470
333,625,friend,0.8114433896577470
625,785,friend,0.9082207667298400
785,625,friend,0.9082207667298400
625,491,friend,0.5833420246461150
491,625,friend,0.5833420246461150
625,328,neighbor,0.09933777285939220
328,625,partner,0.09933777285939220
625,742,mother,0.9
742,625,child,0.9
625,130,mother,0.9
130,625,child,0.9
625,983,mother,0.9
983,625,child,0.9
625,266,partner,0.38164865741754400
266,625,client,0.38164865741754400
625,439,mother,0.9
439,625,child,0.9
625,724,friend,0.8012392143238700
724,625,friend,0.8012392143238700
625,46,client,0.1921463925258360
46,625,partner,0.1921463925258360
625,231,friend,0.6077040763407140
231,625,friend,0.6077040763407140
625,54,mother,0.9
54,625,child,0.9
625,166,mother,0.9
166,625,child,0.9
625,506,friend,0.6870099597016780
506,625,friend,0.6870099597016780
625,347,mother,0.9
347,625,child,0.9
625,795,friend,0.5548433717708740
795,625,friend,0.5548433717708740
626,36,colleague,0.6
36,626,colleague,0.6
626,274,partner,0.06866627860842270
274,626,neighbor,0.06866627860842270
626,452,partner,0.3068295405469530
452,626,neighbor,0.3068295405469530
626,171,friend,0.6689822724740450
171,626,friend,0.6689822724740450
626,567,friend,0.9841295029442920
567,626,friend,0.9841295029442920
626,833,neighbor,0.39811756707147800
833,626,acquaintance,0.39811756707147800
627,642,friend,0.6949824539053130
642,627,friend,0.6949824539053130
627,298,acquaintance,0.31902734068882100
298,627,client,0.31902734068882100
627,19,client,0.14948660358459900
19,627,neighbor,0.14948660358459900
627,870,acquaintance,0.3121455023439930
870,627,acquaintance,0.3121455023439930
627,292,friend,0.9124580223522850
292,627,friend,0.9124580223522850
627,878,child,0.9
878,627,parent,0.9
627,841,child,0.9
841,627,parent,0.9
627,381,partner,0.16482036572225100
381,627,client,0.16482036572225100
627,310,child,0.9
310,627,parent,0.9
627,105,acquaintance,0.4283215432441660
105,627,partner,0.4283215432441660
627,896,client,0.031447221463431100
896,627,client,0.031447221463431100
627,58,acquaintance,0.19684954245976600
58,627,partner,0.19684954245976600
627,424,neighbor,0.4607842261529270
424,627,acquaintance,0.4607842261529270
627,361,acquaintance,0.015449745838705700
361,627,partner,0.015449745838705700
627,540,child,0.9
540,627,parent,0.9
627,355,child,0.9
355,627,parent,0.9
628,587,friend,0.9920868943456730
587,628,friend,0.9920868943456730
628,823,friend,0.6518644831123630
823,628,friend,0.6518644831123630
628,683,friend,0.7454784754740040
683,628,friend,0.7454784754740040
628,366,friend,0.5485378480634190
366,628,friend,0.5485378480634190
628,827,friend,0.9772456781271620
827,628,friend,0.9772456781271620
628,799,partner,0.12666550701858500
799,628,acquaintance,0.12666550701858500
628,212,friend,0.9133406001201990
212,628,friend,0.9133406001201990
628,277,father,0.9
277,628,child,0.9
628,710,father,0.9
710,628,child,0.9
628,280,friend,0.7119317112612050
280,628,friend,0.7119317112612050
628,405,friend,0.6219205257095180
405,628,friend,0.6219205257095180
628,744,friend,0.5740188694545560
744,628,friend,0.5740188694545560
628,474,friend,0.59462372315729
474,628,friend,0.59462372315729
628,505,friend,0.8484324036898690
505,628,friend,0.8484324036898690
628,203,partner,0.470088556263661
203,628,partner,0.470088556263661
628,413,partner,0.11587042089911300
413,628,neighbor,0.11587042089911300
629,586,partner,0.423102350121233
586,629,client,0.423102350121233
629,824,neighbor,0.28077036991371000
824,629,client,0.28077036991371000
629,802,client,0.3630086689286690
802,629,client,0.3630086689286690
629,464,acquaintance,0.3764693764742440
464,629,partner,0.3764693764742440
629,54,neighbor,0.42657790741266100
54,629,partner,0.42657790741266100
629,186,partner,0.264654949944347
186,629,client,0.264654949944347
629,924,client,0.009657305021998190
924,629,client,0.009657305021998190
629,813,acquaintance,0.14547476675550300
813,629,partner,0.14547476675550300
629,736,neighbor,0.14858012574636400
736,629,neighbor,0.14858012574636400
629,700,child,0.9
700,629,parent,0.9
629,941,neighbor,0.11083629496230300
941,629,partner,0.11083629496230300
629,133,acquaintance,0.15379272027643000
133,629,acquaintance,0.15379272027643000
629,456,acquaintance,0.22002568066414800
456,629,partner,0.22002568066414800
630,986,colleague,0.6
986,630,colleague,0.6
630,42,child,0.9
42,630,parent,0.9
630,380,friend,0.7462479823868800
380,630,friend,0.7462479823868800
630,252,client,0.4198788886570340
252,630,partner,0.4198788886570340
630,321,client,0.18671761024146700
321,630,acquaintance,0.18671761024146700
630,650,neighbor,0.23611105086679300
650,630,acquaintance,0.23611105086679300
630,226,child,0.9
226,630,parent,0.9
630,85,child,0.9
85,630,parent,0.9
631,913,neighbor,0.037035131348398000
913,631,client,0.037035131348398000
631,38,friend,0.9288040772166370
38,631,friend,0.9288040772166370
631,777,acquaintance,0.41673336226169200
777,631,partner,0.41673336226169200
631,206,colleague,0.6
206,631,colleague,0.6
631,122,mother,0.9
122,631,child,0.9
631,176,client,0.42604965212016600
176,631,acquaintance,0.42604965212016600
631,533,mother,0.9
533,631,child,0.9
632,2,child,0.9
2,632,parent,0.9
632,232,child,0.9
232,632,parent,0.9
632,449,neighbor,0.12296076315862400
449,632,acquaintance,0.12296076315862400
632,943,friend,0.9091099997383770
943,632,friend,0.9091099997383770
632,452,neighbor,0.3184069468332930
452,632,partner,0.3184069468332930
632,655,client,0.4685998119232690
655,632,acquaintance,0.4685998119232690
632,224,friend,0.6663206471726020
224,632,friend,0.6663206471726020
632,372,client,0.03122246838718030
372,632,partner,0.03122246838718030
632,657,acquaintance,0.31758285005919900
657,632,partner,0.31758285005919900
632,393,friend,0.5449690688814350
393,632,friend,0.5449690688814350
632,675,acquaintance,0.37975836687512800
675,632,client,0.37975836687512800
632,857,partner,0.022302731133476600
857,632,acquaintance,0.022302731133476600
632,565,neighbor,0.06311289384254100
565,632,partner,0.06311289384254100
633,106,child,0.9
106,633,parent,0.9
633,740,partner,0.22081580115173400
740,633,acquaintance,0.22081580115173400
633,88,neighbor,0.23052970768047700
88,633,acquaintance,0.23052970768047700
633,891,friend,0.511094494928451
891,633,friend,0.511094494928451
633,16,neighbor,0.37892699443968200
16,633,client,0.37892699443968200
633,674,friend,0.6099344220121910
674,633,friend,0.6099344220121910
633,852,friend,0.9766348060553380
852,633,friend,0.9766348060553380
633,176,colleague,0.6
176,633,colleague,0.6
633,646,child,0.9
646,633,parent,0.9
633,883,neighbor,0.1298902253637280
883,633,client,0.1298902253637280
634,594,friend,0.6606051340855250
594,634,friend,0.6606051340855250
634,454,child,0.9
454,634,parent,0.9
634,514,child,0.9
514,634,parent,0.9
634,169,client,0.4709544956412080
169,634,acquaintance,0.4709544956412080
634,593,acquaintance,0.006995779707927640
593,634,partner,0.006995779707927640
634,422,child,0.9
422,634,parent,0.9
634,184,child,0.9
184,634,parent,0.9
635,760,friend,0.9213162535424150
760,635,friend,0.9213162535424150
635,400,friend,0.5480654350086550
400,635,friend,0.5480654350086550
635,6,neighbor,0.09236591035467620
6,635,acquaintance,0.09236591035467620
635,582,acquaintance,0.1280328898423460
582,635,partner,0.1280328898423460
635,273,friend,0.8684229786126810
273,635,friend,0.8684229786126810
635,221,mother,0.9
221,635,child,0.9
635,934,friend,0.51349503040623
934,635,friend,0.51349503040623
635,453,friend,0.9160831021968660
453,635,friend,0.9160831021968660
636,189,child,0.9
189,636,parent,0.9
636,184,child,0.9
184,636,parent,0.9
636,606,friend,0.7992283342608950
606,636,friend,0.7992283342608950
636,687,child,0.9
687,636,parent,0.9
636,554,child,0.9
554,636,parent,0.9
636,131,child,0.9
131,636,parent,0.9
636,329,friend,0.9799001374797840
329,636,friend,0.9799001374797840
636,458,client,0.16346271710107100
458,636,client,0.16346271710107100
636,475,child,0.9
475,636,parent,0.9
636,489,friend,0.8213820147306610
489,636,friend,0.8213820147306610
636,323,child,0.9
323,636,parent,0.9
636,345,child,0.9
345,636,parent,0.9
636,434,friend,0.6199866236721080
434,636,friend,0.6199866236721080
636,931,child,0.9
931,636,parent,0.9
636,419,friend,0.6996814149379500
419,636,friend,0.6996814149379500
636,35,friend,0.9236256342035850
35,636,friend,0.9236256342035850
636,340,friend,0.733589979877741
340,636,friend,0.733589979877741
636,814,child,0.9
814,636,parent,0.9
636,259,child,0.9
259,636,parent,0.9
637,959,friend,0.7977976419572020
959,637,friend,0.7977976419572020
637,719,friend,0.6839642570391440
719,637,friend,0.6839642570391440
637,697,child,0.9
697,637,parent,0.9
637,606,colleague,0.6
606,637,colleague,0.6
637,498,child,0.9
498,637,parent,0.9
637,939,acquaintance,0.05031814194533580
939,637,neighbor,0.05031814194533580
637,91,friend,0.9396406881032510
91,637,friend,0.9396406881032510
637,674,child,0.9
674,637,parent,0.9
637,423,client,0.09847030804567630
423,637,acquaintance,0.09847030804567630
637,25,friend,0.8709563543753640
25,637,friend,0.8709563543753640
637,684,friend,0.7117996963444850
684,637,friend,0.7117996963444850
637,734,child,0.9
734,637,parent,0.9
637,970,child,0.9
970,637,parent,0.9
637,85,child,0.9
85,637,parent,0.9
637,588,acquaintance,0.13079602679624000
588,637,neighbor,0.13079602679624000
637,623,friend,0.5189546851065620
623,637,friend,0.5189546851065620
638,751,child,0.9
751,638,parent,0.9
638,786,client,0.12320060368584400
786,638,neighbor,0.12320060368584400
638,201,child,0.9
201,638,parent,0.9
638,626,child,0.9
626,638,parent,0.9
638,241,child,0.9
241,638,parent,0.9
638,884,child,0.9
884,638,parent,0.9
638,108,child,0.9
108,638,parent,0.9
638,599,child,0.9
599,638,parent,0.9
638,188,acquaintance,0.1559446268919620
188,638,acquaintance,0.1559446268919620
638,371,neighbor,0.49726280055237000
371,638,client,0.49726280055237000
638,900,partner,0.39489777837469300
900,638,neighbor,0.39489777837469300
638,165,child,0.9
165,638,parent,0.9
639,959,mother,0.9
959,639,child,0.9
639,815,mother,0.9
815,639,child,0.9
639,814,neighbor,0.2128159581796470
814,639,partner,0.2128159581796470
639,747,friend,0.948370948087675
747,639,friend,0.948370948087675
